"TIF012024" "TIF012026" "TIF012037" "TIF022021" "TIF022029" "TIF022030" "TIF022032" "TIF032022" "TIF032028" "TIF032029" "TIF032031" "TIF032032" "TIF032033" "TIF042023" "TIF052028" "TIF052034" "TIF052036" "TIF082028" "TIF092034" "TIF092035" "TIF112019" "TIF112020" "TIF112027" "TIF112029" "TIF122028" "TIF122029"
"2019-06-18" "2" "2" "1" "4" "1" "1" "2" "1" "1" "1" "1" "2" "2" "1" "2" "2" "2" "2" "2" "2" "1" "2" "1" "2" "1" "2"
"2019-06-19" "2" "2" "1" "4" "1" "1" "2" "2" "1" "1" "2" "2" "2" "1" "2" "2" "2" "2" "2" "2" "1" "2" "1" "1" "1" "1"
"2019-06-20" "2" "2" "1" "4" "1" "1" "2" "2" "1" "1" "2" "2" "1" "1" "2" "2" "2" "2" "2" "2" "1" "2" "1" "1" "1" "1"
"2019-06-21" "2" "2" "1" "4" "2" "2" "2" "2" "1" "2" "2" "2" "2" "1" "2" "2" "2" "1" "2" "2" "2" "1" "1" "1" "2" "1"
"2019-06-24" "1" "1" "2" "4" "1" "1" "1" "1" "1" "1" "1" "1" "1" "2" "2" "1" "1" "2" "1" "1" "2" "1" "2" "2" "1" "2"
"2019-06-25" "1" "1" "2" "4" "2" "1" "1" "1" "2" "2" "1" "1" "1" "2" "1" "1" "1" "2" "1" "1" "1" "1" "2" "2" "1" "2"
"2019-06-26" "1" "1" "2" "4" "2" "1" "1" "1" "2" "2" "1" "1" "1" "2" "1" "1" "1" "2" "1" "1" "1" "1" "2" "2" "1" "2"
"2019-06-27" "1" "1" "2" "4" "2" "1" "1" "1" "2" "2" "2" "1" "1" "2" "1" "1" "1" "1" "1" "1" "2" "1" "2" "2" "2" "2"
"2019-06-28" "1" "1" "2" "4" "1" "1" "1" "1" "2" "1" "1" "1" "1" "2" "1" "1" "1" "2" "1" "1" "1" "1" "2" "2" "1" "2"
"2019-07-01" "1" "1" "1" "4" "2" "1" "1" "2" "2" "1" "2" "2" "2" "2" "2" "2" "1" "1" "2" "2" "1" "2" "2" "1" "1" "1"
"2019-07-02" "1" "1" "1" "4" "2" "1" "1" "2" "2" "1" "2" "2" "2" "2" "2" "2" "2" "1" "2" "2" "1" "2" "2" "1" "1" "1"
"2019-07-03" "1" "1" "1" "4" "2" "1" "1" "2" "2" "1" "2" "2" "2" "2" "2" "2" "2" "1" "2" "2" "2" "2" "2" "1" "1" "1"
